Loading TTS model...
Running TTS on zulu/test...
[3f6d1fe7-d06d-49c9-babd-34f728ee4f96/1dd052fd354de279cf808ae3097809a4] inf_time 1.912s | dur 5.611s | RTF 0.341 | dyn_rng 0.499
  ASR transcription:  Ngoziwa ndiola, ndiola ndiola, ngoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndoziwa ndiola, ndozi
  WER: 5.2105, CER: 5.2868
Evaluating: 76edf3a5534d9a0c392ccec1da3fd44f_tts.wav
  Original text: it caused people to move from the barracks by families of the g.i. bill and dorms to the stadiums third floor.

  ASR transcription:  It caused people to move from the barracks by families of the GI Bill and Doms to the stadium's third floor.
  WER: 0.1429, CER: 0.0364
Evaluating: 04239fb681a6626e42ffd58dd45fb68f_tts.wav
  Original text: documentationgeneral guidelines1 115121120 patient logrolled with four-person assist.

  ASR transcription:  Documentation General Kaidilene Nswan, 115,121,120. Patient, low growth with four-person assist.
  WER: 1.0000, CER: 0.2471
Evaluating: 5c1ed4e824c62edd3b4d5c3ea58ce5d9_tts.wav
  Original text: desflurane causes an increase in the rate of ventilation, a decrease in tidal volume, and a decrease in minute volume as inspired concentrations only slightly exceed 1 mac.
  ASR transcription:  The slurring causes an increase in the rate of ventilation, a decrease in tidal volume, and a decrease in lift volume as inspired concentrations only slightly exceed one mark.
  WER: 0.1786, CER: 0.0930
Evaluating: e7c8df09f42a2ead7352897807a25b95_tts.wav
  Original text: under ontarios back-to-school plan, two dozen boards  including both the tdsb and halton catholic board  will see high schoolers only attending class half the time so class sizes can be reduced to cohorts of 15.

  ASR transcription:  Under Ontario's Back to School Plan, two dozen boards including both the TDSB and Halton Catholic Board will see high schoolers only attending class half the time, so class sizes can be reduced to cohorts of 15.
  WER: 0.1429, CER: 0.0284
Evaluating: 5c6725b3117540cac5326254be8fb0eb_tts.wav
  Original text: theyare used in atypical pneumonias and chlamydial and rickettsial infections, and remain useful in treating exacerbationsof chronic bronchitis or community-acquired pneumonia.

  ASR transcription:  They are used in atypical pneumonia and chlamydia and rickettsia infections and remain useful in treating exacerbations of chronic bronchitis or community acquired pneumonia.
  WER: 0.4762, CER: 0.0398
Evaluating: 5558ad58c069a07c02abeec99e0f73a2_tts.wav
  Original text: abdomen nondistended and soft patient denies pain or nausea.
  ASR transcription:  Abdomen, non-distended and soft patient denies pain or nausea.
  WER: 0.2222, CER: 0.0333
Evaluating: e749421751ebee73987b9e4458196871_tts.wav
  Original text: the clinically available calcium channel antagonists have also proved to be invaluable as molecular probes with which to identify, isolate, and characterize calcium channel of the voltage-gated family.
  ASR transcription:  The clinically available calcium channel antagonists have also proved to be invaluable as molecular probes with which to identify, isolate, and characterize calcium channel of the voltage-gated family.
  WER: 0.0000, CER: 0.0000
Evaluating: aa6bc5612889c651310657ae5eac02f8_tts.wav
  Original text: british journal of nursing, tissue viability supplement, 1715, s4s16.
  ASR transcription:  British Journal of Nursing Tissue Rehabilitation Supplements, Z771715, page 416.
  WER: 0.6667, CER: 0.2754
Evaluating: f15d52d102a43cae9fa95260a5c61c96_tts.wav
  Original text: above all things - dont use compressed air
  ASR transcription:  Above all things, don't use compressed A.
  WER: 0.5000, CER: 0.1190
Evaluating: fc036d27e23efe0a46d8369b5b34af39_tts.wav
  Original text: comparing medication label with the cmar.
  ASR transcription:  kwa mbili mbili mtotoo kwa Simba.
  WER: 1.0000, CER: 0.7561
Evaluating: bfa54dc6827dde30d5e9ced3c2274d38_tts.wav
  Original text: photons send messages saying come closer or go away depending on the charges of the objects that are being looked at.

  ASR transcription:  Foton yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo y
  WER: 7.0952, CER: 6.0256
Evaluating: dd6382c3ddb6b5e71f8fde356480c73c_tts.wav
  Original text: but we have a specific model called the esco model and it is a scenario where we use a lot of green energy to generate power.

  ASR transcription:  But we have a specific model called the ESCO model, and it is a scenario where we use a lot of green energy to generate power.
  WER: 0.0385, CER: 0.0080
Evaluating: 0640ba3793010f164f5911e7cfb4efd4_tts.wav
  Original text: thursday morning started foggy across central and south alabama.
  ASR transcription:  Thursday morning started foggy across central and south Alabama.
  WER: 0.0000, CER: 0.0000
Evaluating: a8f4d543fb0c4dedea8ae3594afe9d86_tts.wav
  Original text: before the shooting, guttenberg had sold a company that owned 19 dunkin donuts franchises and was dabbling in a number of fields, including real estate and auto brokerage.

  ASR transcription:  Before the shooting, Gutenberg had sold a company that owned 19 Dunkin' Donuts franchises and was dabbling in a number of fields, including real estate and auto property.
  WER: 0.1071, CER: 0.0409
Evaluating: 9c5d960303bef966092ab977c6fdb014_tts.wav
  Original text: a somatic reflex employs a reflex arc, in which signals travel along the following pathway fig.
  ASR transcription:  A somatic reflex employs a reflex arc in which signals travel along the following pathwave.
  WER: 0.1875, CER: 0.0632
Evaluating: 15cf6b67072e4baec89ffff375946a27_tts.wav
  Original text: reliance retail, which was started in 2007, netted 726 million on revenue of 21.7 billion for financial year ending march.

  ASR transcription:  Reliance Retail, yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon yon y
  WER: 11.0000, CER: 6.9180
Evaluating: 7f96694c3457759908679b6625f10dc6_tts.wav
  Original text: summary execution with a knee doesnt leave much opportunity for ongoing torture and rape.

  ASR transcription:  sumari eksikusyon wite ene, tasent liw mwach opotuniyeti fwa onkoi, tochoa and rige.
  WER: 0.9286, CER: 0.4494
Evaluating: 8e0a364fbcca4ae5b3db479f5ab916d8_tts.wav
  Original text: the nuclei are large, having fine, reticular and open chromatin that stains lightly, while the haemoglobinisation of the cytoplasm proceeds normally or at a faster rate i.
  ASR transcription:  The nuclei are large, having fine, reticular and postchromatin that stain slightly, while the hemoglobinization of the cytoplasm proceeds normally or at a faster rate, i.
  WER: 0.2222, CER: 0.0526
Evaluating: 4ccb953bc4cf93aba4d9eb35d6fc9c0a_tts.wav
  Original text: obtain assistance from another staff member if necessary.
  ASR transcription:  Obtain assistance from another staff member if necessary.
  WER: 0.0000, CER: 0.0000
Evaluating: 27bcbbed20144bce11d3fd429a2f238f_tts.wav
  Original text: ahmedabad reported 12 deaths of which four had no serious ailments.

  ASR transcription:  Ahmedabad reported 12 deaths of which four had no serious ailments.
  WER: 0.0000, CER: 0.0000
Evaluating: a70e70f0517cba465c5b25cc842e7493_tts.wav
  Original text: elaborate the mechanisms of autoimmune diseases 3.
  ASR transcription:  elaborate the mechanisms of autoimmune diseases 3.
  WER: 0.0000, CER: 0.0000
Evaluating: 8097f46c7a3980995361a864c2b61cdc_tts.wav
  Original text: meanwhile, the danish crown prince frederik and his wife mary along with their children came together to send out a message to their followers and boost their morale in times of uncertainty.

  ASR transcription:  Meanwhile, the Danish crown prince Frederik and his wife Mary, along with their children, came together to send out a message to their followers and boost their morale in times of uncertainty.
  WER: 0.0625, CER: 0.0105
Evaluating: 8e413f4d8e077edc021c131b657662ac_tts.wav
  Original text: thyroid hormone also plays a major role in the maturation of bone.
  ASR transcription:  Thyroid hormone also plays a major role in the maturation of bone marrow.
  WER: 0.1667, CER: 0.1061
Evaluating: 53c6be13b147a5232128f670dbf0c9fc_tts.wav
  Original text: identify the physical and chemical stimuli that increase uterine contractility in late pregnancy d.
  ASR transcription:  identify the physical and chemical stimuli that increase uterine contractility in late pregnancy G.
  WER: 0.0714, CER: 0.0101
Evaluating: d1d42b85cbee788d78b557a8a5c49761_tts.wav
  Original text: an hour later, they were blind again with interference.

  ASR transcription:  An hour later, they were blind again with interference.
  WER: 0.0000, CER: 0.0000
Evaluating: 015921c5792b3e06766a16cb29141510_tts.wav
  Original text: even though the total percent bound changes relatively little, the net result is to double the amount of free drugs.
  ASR transcription:  Even though the total percent bound changes relatively little, the net result is to double the amount of free drugs.
  WER: 0.0000, CER: 0.0000
Evaluating: dcd16f6a7344f9ac6f74554239f656ec_tts.wav
  Original text: he said, today, im dressed as a prison inmate to attend the international human rights summit at the united nations.

  ASR transcription:  He said, today he dressed as a prison inmate to attend the International Human Rights Summit at the United Nations.
  WER: 0.1000, CER: 0.0259
Evaluating: e145ef6f1dfa52fdcc28992a7cd0a578_tts.wav
  Original text: follicle 12.

  ASR transcription:  follicle to our former care suite, Leish Dacteity.
  WER: 3.5000, CER: 3.3333
Evaluating: 7fceba3e060fc150037e6a5c92ad7431_tts.wav
  Original text: award includes rajat kamal silver lotus award and cash prize.

  ASR transcription:  award includes Rajat Kamal Silver Lotus Award and cash prize.
  WER: 0.0000, CER: 0.0000
Evaluating: c8a9fe423c8d19ea8e74aa549be10090_tts.wav
  Original text: the sponge needs to be changed when it becomes soiled to prevent skin irritation and breakdown.
  ASR transcription:  Mponj lafanya mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla kwa mpwla k
  WER: 9.2500, CER: 7.5158
Evaluating: 2860277c340f1d10b9b98ab3c3e69805_tts.wav
  Original text: she died in 1928, 17 days before women got equal voting rights citation and was commemorated two years later with a statue in londons victoria tower gardens.
  ASR transcription:  Ndiyelele, nga nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, nga nga, n
  WER: 6.5556, CER: 4.7516
Evaluating: 670411d1897bcef118e93a4c97141aba_tts.wav
  Original text: 				i don’t owe the public access to my  private life — uti nwachukwu			

  ASR transcription:  I don't owe the public access to my private life. Oma. Oma. Yuti. Nwachukwu.
  WER: 0.4615, CER: 0.2308
Evaluating: 9a46660765e79f260f36c87b7d7cc568_tts.wav
  Original text: aditya seal and harsh beniwal play the supporting roles.

  ASR transcription:  Aditya seal and hash bitnewire click the supporting route
  WER: 0.4444, CER: 0.2679
Evaluating: 5a8bad0dbbba637522bfd9ef44a0379c_tts.wav
  Original text: the service centre has about 9,500 teachers.

  ASR transcription:  The service center has about 9,500 teachers.
  WER: 0.1429, CER: 0.0455
Evaluating: 57b694ecb02a974c1ff2342c1fe240a6_tts.wav
  Original text: she says shes glad im back living at home because i am making life a little easier for them.
  ASR transcription:  She says she's glad I'm back living at home because I am making life a little easier for them.
  WER: 0.1053, CER: 0.0217
Evaluating: c67f6790ab4d8a9e508a61ecf9515f6e_tts.wav
  Original text: if shampooing in bed, a shampoo cap can be used.
  ASR transcription:  If shampooing in bed, a shampoo cup can be used.
  WER: 0.1000, CER: 0.0208
Evaluating: a1f3f984bb627d7ddd66f83df18343f0_tts.wav
  Original text: jalla studied english literature at the obuasi university and translation in padomo university.

  ASR transcription:  Jala studied English literature at the Okwasi University and translation in Padomo University.
  WER: 0.1538, CER: 0.0316
Evaluating: 817c1538fbc0871278857ff41d37bc15_tts.wav
  Original text: if the diagnosis is uncertain, colchicine should be used, since a response to this drug is generally taken as establishing the diagnosis of acute gouty arthritis.
  ASR transcription:  If the diagnosis is uncertain, colchicine should be used, since a response to this drug is generally taken as establishing the diagnosis of acute gouty arthritis.
  WER: 0.0000, CER: 0.0000
Evaluating: 42758ce96b64385a860e8745270db2b4_tts.wav
  Original text: on the issue of security, fayemi said there must be an increase in the number of security personnel to curb insecurity.

  ASR transcription:  Niyo Fayemi ya kutubu, kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutubu kutub
  WER: 5.3333, CER: 6.2017
Evaluating: 890962530d9cbc277bea79fc14e7413d_tts.wav
  Original text: iii. lectins are carbohydrate-binding proteins in the plasma which bind to bacterial cell wall.
  ASR transcription:  3. Lectins are carbohydrate-binding proteins in the plasma which bind to bacterial cell
  WER: 0.1429, CER: 0.0947
Evaluating: 8bdad168220501c0de995df521cb8732_tts.wav
  Original text: maritime influences such as ocean currents also play a major role in determining how far from the equator trees can grow.
  ASR transcription:  Maritime influences, such as ocean currents, also play a major role in determining how far from the equator trees can grow.
  WER: 0.0952, CER: 0.0165
Evaluating: 33337897d42484e3176cf34ff5c79334_tts.wav
  Original text: b. as the patient inhales, the examiners hands should move apart symmetrically.
  ASR transcription:  B. As the patient inhales, the examiner's hands should move apart symmetrically.
  WER: 0.0833, CER: 0.0127
Evaluating: 87a2d371cf1313af3015d88405d5deb6_tts.wav
  Original text: i usually observed teachers, how students treat them anyhow and how parents just do anything they like in a teachers class, in a teachers presence, amanda said sadly, during an interview about her new publication.

  ASR transcription:  Niniwelea kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutumia kutum
  WER: 3.1714, CER: 3.7418
Evaluating: 5ab8970fcefea4920ff4f5b51ad8fe21_tts.wav
  Original text: to understand the mechanisms underlying biliary pathology, it is important to understand normal bilirubin metabolism page 596.
  ASR transcription:  to understand the mechanisms underlying biliary pathology. It is important to understand normal bilirubin metabolites 6,536.
  WER: 0.2353, CER: 0.0794
Evaluating: 18288f4234478a048c9f6e249caa2240_tts.wav
  Original text: a brief history and reasons for prosperity of online au gambling and internet casinos
  ASR transcription:  A Brief History and Reasons for Prosperity of Online, Web Gambling and Internet Casinos.
  WER: 0.2143, CER: 0.0588
Evaluating: d30a21eba75ac3cb62ec83efeb2d797b_tts.wav
  Original text: in recent days, venezuelan president nicols maduro has sarcastically on the surprising electoral process of the united states, trumpeting that in recent local elections in venezuela, all votes had been tallied by 11 p.m. on election day.

  ASR transcription:  In recent days, Venezuelan President Nicolás Maduro has sarcastically on the surprising electoral process of the United States, trumpeting that in recent local elections in Venezuela, hollow votes had been tallied by 11pm on Election Day.
  WER: 0.1081, CER: 0.0338
Evaluating: 5b6730aa157163c5c4860ff994558231_tts.wav
  Original text: a very common disease was discovered in aba by akubuilo and okezie scientists at oyo university from 1998 to 2006.

  ASR transcription:  Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University, Oyo University,
  WER: 11.0500, CER: 14.8860
Evaluating: 3becdecec1c78da05b858e6b4139b073_tts.wav
  Original text: to get any service from the organisation would involve either acquaintance with the companys top shots or a willingness by the service seeker to grease the palms of nitel staff members.

  ASR transcription:  Mwenyelele, kwa mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya kwa mpya, mpya k
  WER: 4.7742, CER: 3.7081
Evaluating: f5f5a62782b3a82d1abc5a5529942a00_tts.wav
  Original text: core temperature 18.
  ASR transcription:  called temperature eating
  WER: 0.6667, CER: 0.5000
Evaluating: b1941c49f173f78189e9b7c2b141479e_tts.wav
  Original text: there will be hand-sanitizing stations located along the ocean city boardwalk.

  ASR transcription:  There will be hand sanitizing stations located along the Ocean City boardwalk.
  WER: 0.1818, CER: 0.0128
Evaluating: aa44ad0d3bbeb06ed37cc3525c3c3515_tts.wav
  Original text: remove the administration set tubing from the extension set.
  ASR transcription:  Remove the administration set 2 bin from the extension sets.
  WER: 0.3333, CER: 0.0667
Evaluating: d6de908863e87726e42367d64be8b137_tts.wav
  Original text: name the hormones that regulate female reproductive function, and state their rolesb.

  ASR transcription:  Name the hormones that regulate female reproductive function and state their roles.
  WER: 0.1667, CER: 0.0235
Evaluating: 1e22da8d0c5fec3b9977c8824c704130_tts.wav
  Original text: they are often called basal ganglia, but the word ganglion is best restricted to clusters of neurons outside the cns.
  ASR transcription:  They are often called basal ganglia, but the word ganglion is best restricted to clusters of neurons outside the CNS.
  WER: 0.0000, CER: 0.0000
Evaluating: 207411187dc6a2c72a07ef4746614a5f_tts.wav
  Original text: im very single and ready to mingle with the right set of people.

  ASR transcription:  in very single and ready to mingle with the right set of people.
  WER: 0.0769, CER: 0.0156
Evaluating: 4d0f271af884f359401bb1bcf5b3f2f1_tts.wav
  Original text: an excessive concentration of potassium ions in the blood is called hyperkalemia.
  ASR transcription:  An excessive concentration of potassium ions in the blood is called hyperkalemia
  WER: 0.0833, CER: 0.0123
Evaluating: a13798277b181080a01cc5bd48e9b0ab_tts.wav
  Original text: dr udugi bisi speaking. next line. fever started one week ago, worse at night but reduced with use of antipyretics. next line. cough was non-barky

  ASR transcription:  Dr. Udugi Bisi. Siyirin. Fiva ali ali ali, wasa at nite, got reduce with use of anti-pneumatic. Siyirin. Kof was non-barking.
  WER: 0.7600, CER: 0.4589
Evaluating: 7d91a12cb7005e98c32350a3661782dc_tts.wav
  Original text: there are two main mechanisms of drug absorption by the gut figure 4.
  ASR transcription:  Mpembelele, ndi yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yonye yon
  WER: 11.3077, CER: 12.4203
Evaluating: 211a3f4bad1ea5a48fc450ccd5d0b774_tts.wav
  Original text: i founded bgdi because of my love for education and also to provide a platform for teens, most especially the girl-child, to thrive.

  ASR transcription:  I founded Didi because of my love for education and also to provide a platform for teens, most especially the girl child, to thrive.
  WER: 0.1304, CER: 0.0227
Evaluating: 49adec52cfafba0612fb96a69eec9cfe_tts.wav
  Original text: iii)by 12 hours,  coagulative necrosis of the myocardial fibres sets in and neutrophils begin to appear at the margin of the infarct.
  ASR transcription:  After a nearly 12 hours, coagulative necrosis of the myocardial fiber sets in and new trophies begin to appear at the margin of the infarct.
  WER: 0.2727, CER: 0.1429
Evaluating: 4dd8cf51d277816e108a66fe6f16de15_tts.wav
  Original text: “not everyone can run a business effectively, so it is important that younger shoemakers are trained in shoemaking to be recruited by big companies,” dung-gwom said of the online courses.

  ASR transcription:  Niyo walai wanafanya kutubu. Kwa hivyo, wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanafanya wanaf
  WER: 3.7333, CER: 5.5187
Evaluating: 8fc8945bbd6baeb7433d37e26901de32_tts.wav
  Original text: all at1 receptor antagonists, like the ace inhibitors, are contraindicated during pregnancy.
  ASR transcription:  All atorreceptor antagonists, like the Ace Eaters, are contraindicated during pregnancy.
  WER: 0.2500, CER: 0.0978
Evaluating: 239507c665c9b79900a7066d7467b751_tts.wav
  Original text: it will happen when the right man comes knocking.
  ASR transcription:  It will happen when the right man comes knocking.
  WER: 0.0000, CER: 0.0000
Evaluating: cf509c527187795c20d15550ff3fe1ae_tts.wav
  Original text: he is the middle child of 5 boys and his brothers onafuye and ibim have been visiting and seem very supportive and also appropriately emotional.

